pl_orbper,pl_rade,pl_bmassj,st_teff,st_rad,st_mass,pl_disposition
1.865962,1.564,,5129.0,0.804,1.061,CONFIRMED
2.231527,1.076,,3623.0,0.348,0.33,CONFIRMED
4.19525,1.05,,,0.257,,CONFIRMED
4.194766,1.191,,3623.0,0.348,0.33,CONFIRMED
6.679582,1.392,,3623.0,0.348,0.33,CONFIRMED
6.6791,1.1,,,0.257,,CONFIRMED
9.715043,1.345,,3623.0,0.348,0.33,CONFIRMED
9.71601,1.14,,,0.257,,CONFIRMED
13.62757,1.78,,,0.257,,CONFIRMED
13.62749,2.222,,3623.0,0.348,0.33,CONFIRMED
13.6274,,,3860.0,0.257,,CONFIRMED
2.38098,1.72,,,0.734,,CONFIRMED
2.380867,1.539,,4844.0,0.761,0.927,CONFIRMED
7.473223,2.32,,5749.0,0.97,0.911,CONFIRMED
7.47372,,,5592.0,1.01,,CONFIRMED
7.47331,2.74,,,1.012,,CONFIRMED
28.735998,4.0,,,0.35,,CONFIRMED
28.735327,7.322,,3572.0,0.585,0.57,CONFIRMED
28.7342,8.22,,,0.664,,CONFIRMED
6.339069,3.66,,5367.0,0.897,0.842,CONFIRMED
6.339069,3.66,,5367.0,0.897,0.842,CONFIRMED
6.3392677,3.91968,,5289.0,0.93,,CONFIRMED
6.33932,3.9,,5310.0,0.91,0.93,CONFIRMED
8.58289,2.33,,5773.0,1.094,0.99,CONFIRMED
8.584043,2.184,,5782.0,1.084,0.802,CONFIRMED
8.583566,2.118,,5782.0,1.084,0.802,CONFIRMED
20.851337,2.04,,5782.0,1.084,0.802,CONFIRMED
20.851337,2.04,,5782.0,1.084,0.802,CONFIRMED
4.6028,,,4911.0,3.12057,,CONFIRMED
4.60543,6.27704,0.09,4881.0,2.97,0.66,CONFIRMED
4.6049829,1.67,,4843.0,0.74,,CONFIRMED
4.60497,5.71,0.12522418,4912.0,2.93,1.192,CONFIRMED
4.60808540736,7.04461252,,4911.0,3.12057,,CONFIRMED
4.60547,6.4,0.11830283,4915.0,3.08,1.38,CONFIRMED
4.60497,7.09,,4993.0,2.59,1.17,CONFIRMED
4.60543,8.2,0.15826071,4881.0,3.88,1.53,CONFIRMED
3.312792,4.662,,5558.0,0.966,0.789,CONFIRMED
3.312792,4.662,,5558.0,0.966,0.789,CONFIRMED
3.3129214,4.28877,,5512.0,0.98,,CONFIRMED
4.622654,1.371,,5543.0,0.566,0.757,CONFIRMED
4.622654,1.371,,5543.0,0.566,0.757,CONFIRMED
15.398723,1.85,,5726.0,1.058,0.841,CONFIRMED
15.398723,1.85,,5726.0,1.058,0.841,CONFIRMED
10.413181,2.352,,5678.0,1.071,0.881,CONFIRMED
10.41144,,,5540.0,1.12,,CONFIRMED
5.09582,,,4490.0,0.58,,CONFIRMED
5.095717,1.692,,4938.0,0.631,0.478,CONFIRMED
5.0957983,1.92318,,4197.0,0.7,,CONFIRMED
4.803352,2.597,,5007.0,0.783,0.952,CONFIRMED
4.803352,2.597,,5007.0,0.783,0.952,CONFIRMED
8.491282,3.395,,5007.0,0.783,0.952,CONFIRMED
8.491282,3.395,,5007.0,0.783,0.952,CONFIRMED
0.673862,1.579,,5236.0,0.92,0.954,CONFIRMED
0.673862,1.579,,5236.0,0.92,0.954,CONFIRMED
25.76051,3.124,,5236.0,0.92,0.954,CONFIRMED
3.572326,2.417,,5387.0,0.966,0.937,CONFIRMED
3.572326,2.417,,5387.0,0.966,0.937,CONFIRMED
6.393025,2.274,,5946.0,1.239,0.945,CONFIRMED
6.393025,2.274,,5946.0,1.239,0.945,CONFIRMED
18.787839,5.098,,5946.0,1.239,0.945,CONFIRMED
18.787839,5.098,,5946.0,1.239,0.945,CONFIRMED
0.759978,6.049,,5690.0,1.541,0.783,REFUTED
0.76001901813,7.29025894,,5690.2,1.65999,,REFUTED
0.759978,6.049,,5690.0,1.541,0.783,REFUTED
10.00361,2.57,,4077.0,0.62,,CONFIRMED
10.0051,2.29,,,0.572,,CONFIRMED
10.00329,2.37,,4197.0,0.6,0.63,CONFIRMED
10.00617969,,,4120.0,0.684348,0.64,CONFIRMED
10.0044,1.69,,4044.0,0.435,0.487,CONFIRMED
10.003417,2.1,,4014.73,0.569359,0.635026,CONFIRMED
3.865053,1.163,,3578.0,0.382,0.374,CONFIRMED
3.865053,1.163,,3578.0,0.382,0.374,CONFIRMED
6.293099,2.262,,4213.0,0.675,0.87,CONFIRMED
6.293099,2.262,,4213.0,0.675,0.87,CONFIRMED
17.27474,2.678,,5716.0,1.28,0.944,CONFIRMED
17.27474,2.678,,5716.0,1.28,0.944,CONFIRMED
33.589979,5.333,,5511.0,0.886,0.784,CONFIRMED
33.589979,5.333,,5511.0,0.886,0.784,CONFIRMED
33.5920255,9.88421,,5468.0,0.91,,CONFIRMED
13.115365,2.53,,3748.0,0.552,0.552,CONFIRMED
13.115365,2.53,,3748.0,0.552,0.552,CONFIRMED
3.4355113,4.18368,,4870.0,0.8,,CONFIRMED
3.435471,4.569,,4927.0,0.765,1.034,CONFIRMED
3.435453,3.806,,4927.0,0.765,1.034,CONFIRMED
22.549406,4.602,,5784.0,0.961,0.798,CONFIRMED
22.549406,4.602,,5784.0,0.961,0.798,CONFIRMED
4.941907,1.283,,5563.0,0.927,0.881,CONFIRMED
4.941907,1.283,,5563.0,0.927,0.881,CONFIRMED
9.22453,1.36,,5563.0,0.927,0.881,CONFIRMED
9.22453,1.36,,5563.0,0.927,0.881,CONFIRMED
20.978959,1.677,,5335.0,0.784,0.813,CONFIRMED
20.978959,1.677,,5335.0,0.784,0.813,CONFIRMED
1.908084,2.482,,5742.0,1.228,0.886,CONFIRMED
1.908084,2.482,,5742.0,1.228,0.886,CONFIRMED
3.2141,0.9898,,5711.0,1.375,1.018,CONFIRMED
5.9382,2.116,,5590.0,0.977,0.893,CONFIRMED
0.8094,0.7599,,4116.0,0.7,0.808,CONFIRMED
5.3301,1.2327,,4116.0,0.7,0.808,CONFIRMED
4.3696,1.219,,4343.0,0.732,0.814,CONFIRMED
6.669,1.9287,,4343.0,0.732,0.814,CONFIRMED
4.01798053813,1.1017624,,3166.0,0.194357,,CONFIRMED
4.0179694,1.015,0.02359764,3173.0,0.1965,0.1635,CONFIRMED
13.102,2.66,5.2,3746.0,0.554,0.548,CONFIRMED
6.535,3.31,2.2,3861.0,0.5776,0.569,CONFIRMED
20.35954,10.85,,3728.0,0.539092,0.535338,CONFIRMED
20.35919,11.3,,,0.55,,CONFIRMED
20.35507390682,10.50799334,,3728.0,0.539092,,CONFIRMED
20.35847252,10.55,0.617,3711.0,0.541,0.562,CONFIRMED
20.358748,10.0,,,0.53,,CONFIRMED
20.359,,,3728.0,0.539092,0.535338,CONFIRMED
6.68851,2.25,,,0.658,,CONFIRMED
6.6874352,2.79,,4476.0,0.69,,CONFIRMED
6.68796,2.15,,4613.0,0.643,0.702,CONFIRMED
3.471149,4.51,,3840.6,0.542,0.571,CONFIRMED
3.471136,5.16,,,0.61,,CONFIRMED
3.471341,4.75,,3889.72,0.587449,0.598864,CONFIRMED
3.471285,4.37,,3720.0,0.5,,CONFIRMED
3.4712802624,4.2314265,,3696.0,0.563,,CONFIRMED
3.47114,4.13,,3939.0,0.57,0.6,CONFIRMED
2.19945,2.6,,,0.61,,CONFIRMED
2.198884,2.42,,3840.6,0.542,0.571,CONFIRMED
5.657,2.433,,5912.0,1.58,1.15,CONFIRMED
5.65706,2.16,,5989.0,1.09,,CONFIRMED
5.65688,2.72,,5912.0,1.58,1.15,CONFIRMED
5.65621,3.13,,,1.617,,CONFIRMED
5.656256,2.08,,5840.0,1.03,,CONFIRMED
5.656304,2.93920584,,5722.0,1.561446,1.049582,CONFIRMED
1.7292591,11.0,,4271.0,0.66,,CONFIRMED
1.72926812424,12.6001269,,4377.0,0.766495,,CONFIRMED
1.7292577,11.4,,,0.729,,CONFIRMED
1.7292684,6.71,,4103.0,0.445,0.503,CONFIRMED
1.729257,10.44,,4262.1,0.685548,0.682189,CONFIRMED
19.15344,2.04,,6445.0,1.12,,CONFIRMED
19.1541,2.05,,6256.0,1.29,0.96,CONFIRMED
19.153,2.4,,,1.25,,CONFIRMED
19.153765,2.65,,6234.0,1.32,,CONFIRMED
19.15454,2.47140597,,6114.0,1.328888,1.015093,CONFIRMED
31.6372,1.89,,5054.0,0.76,0.75,CONFIRMED
31.6551,2.48,,,0.774,,CONFIRMED
31.646306,2.53,,4810.0,0.73,,CONFIRMED
20.5065,2.24,,4899.0,0.73,0.77,CONFIRMED
20.507693,2.78,,4728.0,0.72,,CONFIRMED
20.5107,2.23,,,0.662,,CONFIRMED
2.770522,3.19,,,0.696,,CONFIRMED
2.7706297,3.36,,4329.0,0.67,,CONFIRMED
2.77065,1.93,,4175.0,0.45,0.51,CONFIRMED
5.73597,1.5,,4021.0,0.462,0.52,CONFIRMED
5.73594,1.91,,3930.0,0.57,0.61,CONFIRMED
5.73491,1.92,,4102.0,0.52,0.53,CONFIRMED
5.7348462,2.4,,4088.0,0.62,,CONFIRMED
5.73649,4.2,,,0.532,,CONFIRMED
10.93406,1.92,,4102.0,0.52,0.53,CONFIRMED
10.93459,2.02,,,0.532,,CONFIRMED
10.93241,2.26,,3930.0,0.57,0.61,CONFIRMED
10.9324,1.64,,4021.0,0.462,0.52,CONFIRMED
8.75198,2.29,,,0.634,,CONFIRMED
8.7529874,2.46,,4252.0,0.65,,CONFIRMED
8.7529,1.59,,4326.0,0.546,0.611,CONFIRMED
13.008383,15.65133315,,5526.0,1.420548,,REFUTED
13.0106,12.9,,,,,REFUTED
13.00819,20.1,,,1.76,,REFUTED
13.008278,8.68,,4639.0,0.71,,REFUTED
3.5353975,1.98,,3260.0,0.23,,CONFIRMED
3.53482,11.1,,6113.0,1.49,1.21,CONFIRMED
3.535155,16.6,,,2.07,,CONFIRMED
3.535055,18.0,,7147.0,2.192,1.691,CONFIRMED
12.20772,2.6,,5263.0,0.807,0.851,CONFIRMED
12.207632,2.47,,4684.0,0.72,,CONFIRMED
12.20773,2.34,,,0.713,,CONFIRMED
12.2054,2.5,,5269.0,0.85,0.83,CONFIRMED
12.2091165,,,4555.0,0.824666,0.718,CONFIRMED
9.7843,1.15,,3798.0,0.384,0.421,CONFIRMED
9.7833,2.6116925,,3990.0,0.643,0.615,CONFIRMED
2.84947127,,,4279.0,0.737576,0.669,CONFIRMED
2.849271,4.43,0.13843948,4300.0,0.715,0.688,CONFIRMED
2.8493,,,4279.0,0.737576,0.669,CONFIRMED
2.8492816,,,4456.0,0.63,0.696,CONFIRMED
2.849274,4.38,,4299.98,0.715385,0.687725,CONFIRMED
2.849282,4.75272,,4279.0,0.74,,CONFIRMED
2.849302,4.07,,,0.662,,CONFIRMED
2.8492818,4.43,,4237.0,0.65,,CONFIRMED
2.849258,3.82,,4456.0,0.63,0.696,CONFIRMED
9.0073,2.30905002,,4413.0,0.671,0.699,CONFIRMED
9.007156,2.53,,4388.0,0.68,,CONFIRMED
9.0063,2.1,,4434.0,0.621,0.683,CONFIRMED
9.0074,2.18,,,0.599,,CONFIRMED
7.0525273,2.62,,4998.0,0.76,,CONFIRMED
7.05254,2.68,,5413.0,0.86,0.89,CONFIRMED
7.05235,2.72,,,0.837,,CONFIRMED
7.052475,2.59425303,,5134.0,0.803348,0.857874,CONFIRMED
7.05240378,,,5020.0,0.836424,0.834,CONFIRMED
2.53726,1.62,,5413.0,0.86,0.89,CONFIRMED
2.537071,1.62512091,,5134.0,0.803348,0.857874,CONFIRMED
2.5370422,1.64,,4998.0,0.76,,CONFIRMED
2.53712,1.71,,,0.837,,CONFIRMED
22.881145,1.78,,4998.0,0.76,,CONFIRMED
22.882,1.84,,,0.837,,CONFIRMED
22.88159,1.75221592,,5134.0,0.803348,0.857874,CONFIRMED
22.8827,1.71,,5413.0,0.86,0.89,CONFIRMED
20.6921,2.41,,5055.0,0.731,0.774,CONFIRMED
20.6915,2.1,,,0.64,,CONFIRMED
20.698453,2.69,,4775.0,0.73,,CONFIRMED
11.2954,2.3,,5055.0,0.731,0.774,CONFIRMED
11.29665,2.08,,,0.64,,CONFIRMED
11.295158,2.47,,4775.0,0.73,,CONFIRMED
30.9349,2.5,,5767.0,1.01,0.93,CONFIRMED
30.9403,2.44,,,0.8649,,CONFIRMED
30.944648,3.06,,5710.0,0.96,,CONFIRMED
30.944593,2.31215242,,5617.0,0.86302,0.93034,CONFIRMED
30.94191,2.5,,5850.0,0.96,0.97,CONFIRMED
3.0026,,,5630.0,1.45479,1.0,CONFIRMED
3.0026215,14.0672,,5630.0,1.45,,CONFIRMED
3.00234671,,,5630.0,1.45479,1.0,CONFIRMED
3.0026376,6.45,,5425.0,0.86,,CONFIRMED
3.002627,9.9,,5749.0,1.47,1.08,CONFIRMED
3.002654,10.45,,,1.525,,CONFIRMED
3.00265,7.655747,0.426,5500.0,1.12,0.97,CONFIRMED
2.573413,1.93284331,,5761.0,1.015751,1.030202,CONFIRMED
2.5735352,1.94,,5680.0,0.95,,CONFIRMED
2.57336,1.92,,5748.0,0.995,0.97,CONFIRMED
2.57275378,,,5718.0,1.00125,1.02,CONFIRMED
2.57302,2.48,,6293.0,1.36,1.21,CONFIRMED
2.57333,2.03,,,1.046,,CONFIRMED
6.67199,2.02,,4455.0,0.696,0.67,CONFIRMED
6.6717686,2.18,,4500.0,0.69,,CONFIRMED
6.67010938,,,4555.0,0.695645,0.718,CONFIRMED
6.671774,1.92561267,,4636.0,0.647947,0.684147,CONFIRMED
6.67196,1.697,,,0.577,,CONFIRMED
6.67202,2.14,,4880.0,0.73,0.77,CONFIRMED
16.19803,1.73,,,0.577,,CONFIRMED
16.1966,2.14,,4880.0,0.73,0.77,CONFIRMED
16.197189,2.11,,4500.0,0.69,,CONFIRMED
16.197201,1.89069587,,4636.0,0.647947,0.684147,CONFIRMED
16.19697,1.99,,4455.0,0.696,0.67,CONFIRMED
20.2653,2.89,,,1.269,,CONFIRMED
20.257,3.22,,6771.0,1.63,1.4,CONFIRMED
20.258209,2.08,,5686.0,0.95,,CONFIRMED
25.4556,3.9,,6771.0,1.63,1.4,CONFIRMED
25.457815,2.99,,5686.0,0.95,,CONFIRMED
25.4569,3.66,,,1.269,,CONFIRMED
6.53147301,,,5391.0,0.875405,0.94,CONFIRMED
6.5311178,2.85,,5313.0,0.82,,CONFIRMED
6.53142,2.79,,,0.867,,CONFIRMED
6.53044,2.07,,5312.0,0.726,0.741,CONFIRMED
12.647815,1.38162499,,4799.0,0.668753,0.701917,CONFIRMED
12.64655,1.47,,,0.722,,CONFIRMED
12.65309622,,,,,,CONFIRMED
12.6475,1.58,,5213.0,0.84,0.87,CONFIRMED
12.647849,1.65,,4711.0,0.72,,CONFIRMED
5.06939,2.75,0.05034163,5865.0,1.79,1.06,CONFIRMED
5.0689232,2.93,,6490.0,1.59,,CONFIRMED
5.06963,2.49,0.06701696,5887.0,1.67,1.11,CONFIRMED
5.06965,2.49,,5958.0,1.71,1.16,CONFIRMED
24.38724,17.4,,,,,REFUTED
24.3949924,,,6059.0,1.53945,1.13,REFUTED
24.38752,22.4,,,1.43,,REFUTED
24.3872,,,6059.0,1.53945,1.13,REFUTED
24.387407,18.3,,5931.0,1.09,,REFUTED
8.05423,1.73,,,0.655,,CONFIRMED
8.054787,1.82830556,,4893.0,0.702294,0.751397,CONFIRMED
8.0549321,2.01,,4720.0,0.72,,CONFIRMED
8.05428,1.58,,4746.0,0.675,0.73,CONFIRMED
7.06599,2.32,,4127.0,0.491,0.551,CONFIRMED
7.065,2.4,,,0.491,,CONFIRMED
7.0658874,3.07,,4059.0,0.61,,CONFIRMED
28.6777,4.12,,5715.0,2.13,1.05,CONFIRMED
28.6911,4.3,,,1.597,,CONFIRMED
28.6781,4.03523305,,5700.0,1.533,1.056,CONFIRMED
28.67992,2.67,,5772.0,0.96,0.97,CONFIRMED
13.978518,2.75039475,,5131.0,0.798574,0.847597,CONFIRMED
13.9782,2.69,,,0.783,,CONFIRMED
13.98746633,,,5064.0,0.792485,0.846,CONFIRMED
13.97876,2.77,,5026.0,0.77,,CONFIRMED
13.97896,2.89,,5622.0,0.93,0.94,CONFIRMED
6.9862794,3.32,,3891.0,0.57,,CONFIRMED
6.98541,2.15,,4006.0,0.426,0.477,CONFIRMED
5.57739,0.75,,3497.0,0.232,0.217,CONFIRMED
5.577212,1.08,,3360.47,0.330989,0.271365,CONFIRMED
5.5773147,1.54,,3563.0,0.43,,CONFIRMED
15.189034,1.16,,3360.47,0.330989,0.271365,CONFIRMED
15.1871,0.86,,3497.0,0.232,0.217,CONFIRMED
7.760178,1.01,,3360.47,0.330989,0.271365,CONFIRMED
7.7599,0.73,,3497.0,0.232,0.217,CONFIRMED
24.1669,0.82,,3497.0,0.232,0.217,CONFIRMED
24.158868,1.29,,3360.47,0.330989,0.271365,CONFIRMED
7.49569,2.71,,,1.079,,CONFIRMED
7.495692,2.62539115,,5844.0,1.051008,1.043192,CONFIRMED
7.4956613,4.74,,6634.0,1.77,,CONFIRMED
7.49491004,,,5865.0,1.05721,1.061,CONFIRMED
7.495,,,5865.0,1.05721,1.061,CONFIRMED
7.49543,2.45,,5922.0,1.06,1.05,CONFIRMED
7.49556,2.58,0.02894644,5867.0,1.058,1.02,CONFIRMED
19.565557,2.95906745,,5929.0,1.086156,0.987182,CONFIRMED
19.565086,2.94,,5804.0,1.01,,CONFIRMED
19.5688,3.66,,,1.047,,CONFIRMED
19.5666,2.31,,6060.0,0.98,0.96,CONFIRMED
7.8142,2.67,,5995.0,1.56,1.16,CONFIRMED
7.817949,2.54862479,,6022.0,1.238022,1.173509,CONFIRMED
7.81751,3.08,,,1.492,,CONFIRMED
7.8173399,2.16,,5800.0,1.01,,CONFIRMED
18.289,3.16,,,1.492,,CONFIRMED
18.286069,2.62624197,,6022.0,1.238022,1.173509,CONFIRMED
18.283257,2.31,,5800.0,1.01,,CONFIRMED
18.311,2.77,,5995.0,1.56,1.16,CONFIRMED
11.98934,14.77,,,1.726,,REFUTED
11.989686,9.01,,5700.0,0.96,,REFUTED
23.9726,11.1,,,,,REFUTED
11.99899626,,,5759.0,1.57442,1.03,REFUTED
11.9897,,,5759.0,1.57442,1.03,REFUTED
8.199796,2.3,1.9,4970.0,0.76,0.8,CONFIRMED
8.20075,2.47,,5297.0,0.83,0.87,CONFIRMED
8.20023,2.53,,,0.782,,CONFIRMED
8.2000844,2.4996027,,5160.0,0.792,0.847,CONFIRMED
8.199814,2.49801045,,5070.0,0.783982,0.851503,CONFIRMED
8.2008,,,4865.6,0.793476,0.793,CONFIRMED
8.20008746059,2.79975419,,4865.6,0.793476,,CONFIRMED
2.29016,1.42,,,,,REFUTED
2.294185,1.95611,,5062.0,0.707445,,REFUTED
10.993948,3.14685573,,5839.0,1.038427,1.06195,CONFIRMED
10.9947,4.09,0.02894644,5897.0,1.265,1.066,CONFIRMED
10.99497,3.99,0.01195614,5853.0,1.247,1.01,CONFIRMED
21.99036193738,4.60346552,,5294.0,1.33417,,CONFIRMED
10.994748,4.05,,5926.0,1.247,1.06,CONFIRMED
10.99501,4.55,,,1.3704,,CONFIRMED
10.99573,3.69,,5926.0,1.28,1.06,CONFIRMED
10.3535,3.32,,5147.0,0.8,0.84,CONFIRMED
10.353263,3.09,,4797.0,0.73,,CONFIRMED
10.35848367,,,4779.0,0.771581,0.77,CONFIRMED
10.35176,2.97,,4890.0,0.74,0.79,CONFIRMED
10.35239,3.58,,4870.0,0.74,0.78,CONFIRMED
10.3516,2.86,,,0.712,,CONFIRMED
5.0639064,2.46,,4797.0,0.73,,CONFIRMED
5.06468,2.31,,,,,CONFIRMED
5.06347,2.32,,,0.712,,CONFIRMED
5.06416,2.41,,4870.0,0.74,0.78,CONFIRMED
5.06408,2.44,,5147.0,0.8,0.84,CONFIRMED
19.0912,2.03,,,0.785,,CONFIRMED
19.09995,2.11327433,,5377.0,0.841458,0.913111,CONFIRMED
19.0918,2.01,,5441.0,0.87,0.9,CONFIRMED
5.605309,1.48914397,,5377.0,0.841458,0.913111,CONFIRMED
5.605,1.47,,5441.0,0.87,0.9,CONFIRMED
5.60473,1.41,,,0.785,,CONFIRMED
28.8819,2.39,,,0.785,,CONFIRMED
28.867253,2.55211506,,5377.0,0.841458,0.913111,CONFIRMED
6.10099028,,,4784.0,0.756173,0.772,CONFIRMED
6.10241,2.38,,,0.702,,CONFIRMED
6.10224,1.82,,4530.0,0.631,0.697,CONFIRMED
6.102325,1.97,,4674.13,0.634663,0.745273,CONFIRMED
7.195834,2.6,,,,,REFUTED
2.747227,1.71,,3875.75,0.547001,0.594112,CONFIRMED
2.74697,1.244,,3910.0,0.424,0.484,CONFIRMED
2.747128,1.36,,,0.424,,CONFIRMED
10.00102551,,,3848.0,0.562821,0.556642,CONFIRMED
9.99791,1.7,,,0.424,,CONFIRMED
9.99767,1.483,,3910.0,0.424,0.484,CONFIRMED
9.997442,2.11,,3875.75,0.547001,0.594112,CONFIRMED
6.4215,2.41,,5652.0,0.93,0.95,CONFIRMED
6.42149,2.51,,,0.836,,CONFIRMED
27.86,2.03,,5652.0,0.93,0.95,CONFIRMED
27.8522,2.16,,,0.836,,CONFIRMED
0.684541,1.36,,,0.671,,CONFIRMED
0.684533,1.01,,4268.0,0.507,0.573,CONFIRMED
0.684559,1.2,,4427.0,0.68,,CONFIRMED
0.68458757,,,4222.0,0.734112,0.66,CONFIRMED
0.684557,1.37,,4376.21,0.675849,0.69834,CONFIRMED
0.684575,1.4,,4462.0,0.71,,CONFIRMED
0.684553,1.27572042,,4441.0,0.646851,0.678307,CONFIRMED
0.68453862616,1.4,0.01006833,4232.0,0.71,0.7,CONFIRMED
8.775864,1.97521161,,5129.0,0.721964,0.757495,CONFIRMED
8.77683,1.96,,5482.0,0.76,0.79,CONFIRMED
8.77709,5.1,,,0.8,,CONFIRMED
9.72664,8.42,,,1.508,,CONFIRMED
9.726618,7.6,,5747.0,1.401,1.164,CONFIRMED
9.72739,4.6,,5406.0,0.93,0.947,CONFIRMED
9.72665,7.23871,,5583.6,1.45,,CONFIRMED
4.61228,2.3,,3624.15,0.459539,0.477046,CONFIRMED
4.61244,1.27,,,0.256,,CONFIRMED
4.6122,1.23,,3537.0,0.256,0.258,CONFIRMED
1.095962,0.617,,,0.318,,CONFIRMED
1.096026,0.615,,3691.0,0.318,0.347,CONFIRMED
1.095979,1.08,,3677.0,0.535057,0.531616,CONFIRMED
18.4474,5.6,,4052.0,0.468,0.519,CONFIRMED
18.44883,1.6,,3468.0,0.25,0.24,CONFIRMED
18.448653,3.33,,3765.0,0.52,,CONFIRMED
18.44951,3.09,,,0.468,,CONFIRMED
18.4498,2.25,,3390.0,0.31,0.3,CONFIRMED
13.71468745,,,4133.13,0.650887,0.647,CONFIRMED
13.734907,2.53,,4421.98,0.634754,0.704613,CONFIRMED
13.7311,2.04,,4136.0,0.494,0.562,CONFIRMED
13.733314,2.6,,4484.0,0.619,0.629,CONFIRMED
13.73288,2.64,,,0.646,,CONFIRMED
2.90022,1.36,,,0.646,,CONFIRMED
2.900706,1.3,,4421.98,0.634754,0.704613,CONFIRMED
2.90032,1.02,,4136.0,0.494,0.562,CONFIRMED
1.41929871,,,3326.0,0.361559,0.347552,CONFIRMED
1.419604,1.22,,3488.9,0.32067,0.383934,CONFIRMED
1.419714,1.18,,,0.284,,CONFIRMED
1.419549,1.1,,3622.0,0.284,0.292,CONFIRMED
0.701818,2.56,,,,,REFUTED
10.134016,3.88,,3548.0,0.42,0.44,CONFIRMED
10.13389,3.47,,3471.0,0.402,0.361,CONFIRMED
10.134279,14.8,,,0.43,,CONFIRMED
10.1338,,,3411.0,0.414978,0.408283,CONFIRMED
10.135091,3.7,,3410.0,0.44,0.43,CONFIRMED
10.134231,1.76,,,0.226,,CONFIRMED
10.1346454,3.31,,3566.0,0.4,0.41,CONFIRMED
10.13446,1.92,,,0.226,,CONFIRMED
8.406,,,4642.56,4.70881,,CONFIRMED
8.405276,8.04276104,,4836.0,2.949151,1.054213,CONFIRMED
,14.68379,0.48,,4.2,1.16,CONFIRMED
8.4071591,10.1248,,4642.6,4.71,,CONFIRMED
8.406726,10.61,,4717.0,4.47,1.2,CONFIRMED
8.4061,14.68379,0.48,4790.0,4.2,1.16,CONFIRMED
8.40685,10.88,,,4.09,,CONFIRMED
8.407115,13.45077684,0.549,4673.0,4.14,1.17,CONFIRMED
8.406951,11.5,,,4.79,,CONFIRMED
8.4061,14.68379,1.1,4790.0,4.2,1.16,CONFIRMED
10.13682,4.6,,,1.37,,CONFIRMED
10.13675,4.3,0.10131202,6120.0,1.311,1.074,CONFIRMED
10.136796,5.00805298,,6095.0,1.5082,1.155595,CONFIRMED
10.13693,4.93,0.06292704,6103.0,1.565,0.91,CONFIRMED
10.13892836,,,6283.0,1.50696,1.23,CONFIRMED
10.136527,4.5,,,1.39,,CONFIRMED
10.136448,5.2,,6172.0,1.57,1.2,CONFIRMED
10.1367283,5.44119,,6283.0,1.51,,CONFIRMED
10.1367349,5.06645928,0.107,6260.0,1.518,1.246,CONFIRMED
10.136,,,6283.0,1.50696,1.23,CONFIRMED
18.24841,12.48,,,2.71,,CONFIRMED
18.25,,,6073.27,2.73115,1.14,CONFIRMED
18.249,14.45961,0.97,5990.0,3.1,1.6,CONFIRMED
18.251985,11.73,,6217.0,2.63,1.63,CONFIRMED
18.248708,10.53585955,,6033.0,2.276457,1.424556,CONFIRMED
18.24783,11.88151954,0.87,6069.0,2.55,1.44,CONFIRMED
18.252213,8.3,,,1.98,,CONFIRMED
18.24901,12.37,0.90300298,6053.0,2.66,1.48,CONFIRMED
1.33711716,,,4645.0,0.713,0.74,CONFIRMED
1.337116562,,,4645.0,0.713,0.74,CONFIRMED
1.337,,,4459.0,0.763091,0.699,CONFIRMED
1.33711647,14.056,2.494,4645.0,0.776,0.743,CONFIRMED
,,,,,,CONFIRMED
1.337116553,12.89035,2.6,4645.0,0.713,0.74,CONFIRMED
1.337116,11.5,,,0.66,,CONFIRMED
1.3371164,,,,,,CONFIRMED
1.3371182,12.823,2.487,4645.0,0.713,0.74,CONFIRMED
1.33711405,,,4459.0,0.763091,0.699,CONFIRMED
1.33711569,11.85,,,0.6629,,CONFIRMED
,,,,,,CONFIRMED
1.33711647,14.056086,2.47,4645.0,0.776,0.743,CONFIRMED
1.5108261,,,2566.0,0.1192,0.0898,CONFIRMED
1.51087,,,,,,CONFIRMED
1.51087081,1.086,0.00267439,2559.0,0.117,0.0802,CONFIRMED
1.51088432,,,2520.0,0.1234,0.0898,CONFIRMED
1.510826,1.116,0.00432309,2566.0,0.1192,0.0898,CONFIRMED
,1.121,0.00319982,,,0.089,CONFIRMED
1.51094471179,1.20389172,,5780.0,0.114827,,CONFIRMED
1.510848,1.113,,2550.0,0.117,0.08,CONFIRMED
,,,,0.114827,0.090778,CONFIRMED
2.421937,1.097,0.00411543,2566.0,0.1192,0.0898,CONFIRMED
2.421848,1.049,,2550.0,0.117,0.08,CONFIRMED
2.4218233,1.056,0.00434194,2559.0,0.117,0.0802,CONFIRMED
2.4219371,,,2566.0,0.1192,0.0898,CONFIRMED
2.42179346,,,2520.0,0.1234,0.0898,CONFIRMED
,1.095,0.00363716,,,0.089,CONFIRMED
,,,,0.114827,0.090778,CONFIRMED
4.04961,0.772,0.00129,2559.0,0.117,0.0802,CONFIRMED
,0.784,0.00093446,,,0.089,CONFIRMED
4.049219,0.788,0.00122078,2566.0,0.1192,0.0898,CONFIRMED
4.04978035,,,2520.0,0.1234,0.0898,CONFIRMED
6.09956479,,,2520.0,0.1234,0.0898,CONFIRMED
6.101013,0.92,0.00217728,2566.0,0.1192,0.0898,CONFIRMED
6.099615,0.918,0.00195073,2559.0,0.117,0.0802,CONFIRMED
6.09705,,,,,,CONFIRMED
